"","Geneid","Length"
"15566","ENSMUSG00000087381",1324
"15567","ENSMUSG00000088545",101
"15568","ENSMUSG00000041954",1524
"15569","ENSMUSG00000029074",3985
"15570","ENSMUSG00000086549",1536
"15571","ENSMUSG00000065427",83
"15572","ENSMUSG00000065400",90
"15573","ENSMUSG00000065549",70
"15574","ENSMUSG00000059939",3695
"15575","ENSMUSG00000110404",2908
"15576","ENSMUSG00000041936",9285
"15577","ENSMUSG00000035692",756
"15578","ENSMUSG00000078349",1848
"15579","ENSMUSG00000078486",3901
"15580","ENSMUSG00000078485",8328
"15581","ENSMUSG00000098954",57
"15582","ENSMUSG00000095567",2867
"15583","ENSMUSG00000096351",3588
"15584","ENSMUSG00000111895",611
"15585","ENSMUSG00000057021",3071
"15586","ENSMUSG00000096042",1110
"15587","ENSMUSG00000098947",937
"15588","ENSMUSG00000090577",451
"15589","ENSMUSG00000105722",984
"15590","ENSMUSG00000106520",1491
"15591","ENSMUSG00000106504",412
"15592","ENSMUSG00000090701",434
"15593","ENSMUSG00000091936",616
"15594","ENSMUSG00000106399",274
"15595","ENSMUSG00000091483",531
"15596","ENSMUSG00000105800",1079
"15597","ENSMUSG00000062353",438
"15598","ENSMUSG00000106658",1044
"15599","ENSMUSG00000040274",13989
"15600","ENSMUSG00000106588",1232
"15601","ENSMUSG00000105534",1448
"15602","ENSMUSG00000058503",7398
"15603","ENSMUSG00000105656",752
"15604","ENSMUSG00000065044",120
"15605","ENSMUSG00000008307",3062
"15606","ENSMUSG00000040302",3071
"15607","ENSMUSG00000104891",1263
"15608","ENSMUSG00000005907",10356
"15609","ENSMUSG00000105130",734
"15610","ENSMUSG00000104950",1946
"15611","ENSMUSG00000007415",4168
"15612","ENSMUSG00000014529",2345
"15613","ENSMUSG00000093279",117
"15614","ENSMUSG00000040351",8541
"15615","ENSMUSG00000092698",68
"15616","ENSMUSG00000105950",3677
"15617","ENSMUSG00000000600",21853
"15618","ENSMUSG00000040367",2951
"15619","ENSMUSG00000104699",793
"15620","ENSMUSG00000040429",3144
"15621","ENSMUSG00000040407",21350
"15622","ENSMUSG00000105893",1712
"15623","ENSMUSG00000106535",1887
"15624","ENSMUSG00000001467",4415
"15625","ENSMUSG00000053178",1368
"15626","ENSMUSG00000044674",4197
"15627","ENSMUSG00000083921",616
"15628","ENSMUSG00000105560",2147
"15629","ENSMUSG00000104656",97
"15630","ENSMUSG00000028926",18877
"15631","ENSMUSG00000106212",3122
"15632","ENSMUSG00000105062",1754
"15633","ENSMUSG00000093159",110
"15634","ENSMUSG00000106472",1919
"15635","ENSMUSG00000106272",127
"15636","ENSMUSG00000105400",128
"15637","ENSMUSG00000106054",2663
"15638","ENSMUSG00000105287",3344
"15639","ENSMUSG00000105864",4759
"15640","ENSMUSG00000106202",2647
"15641","ENSMUSG00000104867",2622
"15642","ENSMUSG00000079666",1118
"15643","ENSMUSG00000046798",4228
"15644","ENSMUSG00000040464",6830
"15645","ENSMUSG00000104716",430
"15646","ENSMUSG00000073234",1268
"15647","ENSMUSG00000040473",7905
"15648","ENSMUSG00000015653",12144
"15649","ENSMUSG00000105996",1937
"15650","ENSMUSG00000015652",1377
"15651","ENSMUSG00000097554",2026
"15652","ENSMUSG00000100801",1941
"15653","ENSMUSG00000104952",1746
"15654","ENSMUSG00000088692",162
"15655","ENSMUSG00000105370",2681
"15656","ENSMUSG00000106308",355
"15657","ENSMUSG00000088380",93
"15658","ENSMUSG00000106064",580
"15659","ENSMUSG00000104663",2389
"15660","ENSMUSG00000105487",289
"15661","ENSMUSG00000106532",566
"15662","ENSMUSG00000092094",4430
"15663","ENSMUSG00000064851",151
"15664","ENSMUSG00000095159",1336
"15665","ENSMUSG00000105711",2437
"15666","ENSMUSG00000105980",1544
"15667","ENSMUSG00000105832",586
"15668","ENSMUSG00000040514",3623
"15669","ENSMUSG00000098077",1001
"15670","ENSMUSG00000105068",689
"15671","ENSMUSG00000081226",740
"15672","ENSMUSG00000080515",109
"15673","ENSMUSG00000104624",292
"15674","ENSMUSG00000012428",3155
"15675","ENSMUSG00000086528",2195
"15676","ENSMUSG00000003161",4852
"15677","ENSMUSG00000082867",415
"15678","ENSMUSG00000040537",14348
"15679","ENSMUSG00000094226",1828
"15680","ENSMUSG00000095290",110
"15681","ENSMUSG00000088103",144
"15682","ENSMUSG00000106265",2064
"15683","ENSMUSG00000002297",8728
"15684","ENSMUSG00000054099",8386
"15685","ENSMUSG00000040570",3824
"15686","ENSMUSG00000105740",2390
"15687","ENSMUSG00000040584",5480
"15688","ENSMUSG00000105392",3615
"15689","ENSMUSG00000104535",4108
"15690","ENSMUSG00000097279",1334
"15691","ENSMUSG00000028970",7990
"15692","ENSMUSG00000105870",301
"15693","ENSMUSG00000042476",9383
"15694","ENSMUSG00000106664",988
"15695","ENSMUSG00000003623",5456
"15696","ENSMUSG00000078183",195
"15697","ENSMUSG00000102921",231
"15698","ENSMUSG00000099209",142
"15699","ENSMUSG00000084923",406
"15700","ENSMUSG00000079659",6841
"15701","ENSMUSG00000042508",11041
"15702","ENSMUSG00000089562",167
"15703","ENSMUSG00000080875",454
"15704","ENSMUSG00000089926",1040
"15705","ENSMUSG00000056004",7918
"15706","ENSMUSG00000086115",242
"15707","ENSMUSG00000077896",76
"15708","ENSMUSG00000003974",3049
"15709","ENSMUSG00000106637",2736
"15710","ENSMUSG00000089399",102
"15711","ENSMUSG00000105348",606
"15712","ENSMUSG00000106661",745
"15713","ENSMUSG00000091487",643
"15714","ENSMUSG00000105173",1465
"15715","ENSMUSG00000073226",2428
"15716","ENSMUSG00000100895",1101
"15717","ENSMUSG00000069355",858
"15718","ENSMUSG00000105157",903
"15719","ENSMUSG00000091817",357
"15720","ENSMUSG00000105536",1044
"15721","ENSMUSG00000106274",469
"15722","ENSMUSG00000105295",256
"15723","ENSMUSG00000105657",2124
"15724","ENSMUSG00000091422",1244
"15725","ENSMUSG00000104942",1129
"15726","ENSMUSG00000106652",970
"15727","ENSMUSG00000095710",1207
"15728","ENSMUSG00000091933",1102
"15729","ENSMUSG00000104834",832
"15730","ENSMUSG00000105978",786
"15731","ENSMUSG00000106477",286
"15732","ENSMUSG00000106506",786
"15733","ENSMUSG00000094025",1125
"15734","ENSMUSG00000105705",1107
"15735","ENSMUSG00000104982",970
"15736","ENSMUSG00000095918",1096
"15737","ENSMUSG00000104811",790
"15738","ENSMUSG00000096846",730
"15739","ENSMUSG00000105564",832
"15740","ENSMUSG00000106148",709
"15741","ENSMUSG00000095829",1123
"15742","ENSMUSG00000106351",1106
"15743","ENSMUSG00000106034",681
"15744","ENSMUSG00000096732",1099
"15745","ENSMUSG00000104601",687
"15746","ENSMUSG00000105549",3848
"15747","ENSMUSG00000105688",968
"15748","ENSMUSG00000095296",1099
"15749","ENSMUSG00000106156",1132
"15750","ENSMUSG00000104789",786
"15751","ENSMUSG00000091903",1168
"15752","ENSMUSG00000104774",924
"15753","ENSMUSG00000105299",786
"15754","ENSMUSG00000094105",1167
"15755","ENSMUSG00000099391",1871
"15756","ENSMUSG00000105364",1132
"15757","ENSMUSG00000094205",1098
"15758","ENSMUSG00000104578",1132
"15759","ENSMUSG00000105479",792
"15760","ENSMUSG00000094036",1098
"15761","ENSMUSG00000106410",948
"15762","ENSMUSG00000106026",969
"15763","ENSMUSG00000067848",1125
"15764","ENSMUSG00000105171",1119
"15765","ENSMUSG00000099516",452
"15766","ENSMUSG00000103740",430
"15767","ENSMUSG00000105155",2921
"15768","ENSMUSG00000104941",904
"15769","ENSMUSG00000040254",8595
"15770","ENSMUSG00000105854",763
"15771","ENSMUSG00000104632",3619
"15772","ENSMUSG00000105237",753
"15773","ENSMUSG00000094310",110
"15774","ENSMUSG00000096810",1002
"15775","ENSMUSG00000104577",1315
"15776","ENSMUSG00000062038",319
"15777","ENSMUSG00000028883",13868
"15778","ENSMUSG00000105334",2500
"15779","ENSMUSG00000105750",3907
"15780","ENSMUSG00000105041",2686
"15781","ENSMUSG00000104626",4035
"15782","ENSMUSG00000105366",2199
"15783","ENSMUSG00000104905",1857
"15784","ENSMUSG00000104638",1061
"15785","ENSMUSG00000105833",1105
"15786","ENSMUSG00000090991",641
"15787","ENSMUSG00000067855",1192
"15788","ENSMUSG00000090793",614
"15789","ENSMUSG00000106615",1303
"15790","ENSMUSG00000105521",511
"15791","ENSMUSG00000105614",964
"15792","ENSMUSG00000089244",105
"15793","ENSMUSG00000063531",9285
"15794","ENSMUSG00000105528",1872
"15795","ENSMUSG00000085352",461
"15796","ENSMUSG00000106310",2878
"15797","ENSMUSG00000061601",22457
"15798","ENSMUSG00000097976",728
"15799","ENSMUSG00000106491",3284
"15800","ENSMUSG00000105485",2903
"15801","ENSMUSG00000104625",2644
"15802","ENSMUSG00000106048",4558
"15803","ENSMUSG00000106411",2893
"15804","ENSMUSG00000105578",1505
"15805","ENSMUSG00000098233",1258
"15806","ENSMUSG00000105571",2271
"15807","ENSMUSG00000104672",1659
"15808","ENSMUSG00000033219",1284
"15809","ENSMUSG00000091255",1603
"15810","ENSMUSG00000072188",1215
"15811","ENSMUSG00000091897",1162
"15812","ENSMUSG00000106004",1887
"15813","ENSMUSG00000099762",1212
"15814","ENSMUSG00000094230",1804
"15815","ENSMUSG00000106445",1167
"15816","ENSMUSG00000105300",512
"15817","ENSMUSG00000096878",1141
"15818","ENSMUSG00000070933",1318
"15819","ENSMUSG00000069720",1169
"15820","ENSMUSG00000089871",1083
"15821","ENSMUSG00000073208",1194
"15822","ENSMUSG00000106083",617
"15823","ENSMUSG00000105515",1181
"15824","ENSMUSG00000105185",1098
"15825","ENSMUSG00000105916",409
"15826","ENSMUSG00000105310",244
"15827","ENSMUSG00000096936",1455
"15828","ENSMUSG00000040118",12416
"15829","ENSMUSG00000104886",3343
"15830","ENSMUSG00000105526",2652
"15831","ENSMUSG00000106177",784
"15832","ENSMUSG00000097941",1019
"15833","ENSMUSG00000028864",7186
"15834","ENSMUSG00000106339",993
"15835","ENSMUSG00000105660",1491
"15836","ENSMUSG00000059179",1075
"15837","ENSMUSG00000109903",2987
"15838","ENSMUSG00000099854",489
"15839","ENSMUSG00000105706",253
"15840","ENSMUSG00000091273",700
"15841","ENSMUSG00000091827",1278
"15842","ENSMUSG00000090750",387
"15843","ENSMUSG00000058643",1256
"15844","ENSMUSG00000106358",1063
"15845","ENSMUSG00000028780",7140
"15846","ENSMUSG00000002944",3590
"15847","ENSMUSG00000028777",1361
"15848","ENSMUSG00000057614",3135
"15849","ENSMUSG00000104540",460
"15850","ENSMUSG00000104718",856
"15851","ENSMUSG00000105930",598
"15852","ENSMUSG00000089364",128
"15853","ENSMUSG00000106498",3123
"15854","ENSMUSG00000097626",2156
"15855","ENSMUSG00000106433",241
"15856","ENSMUSG00000040003",11348
"15857","ENSMUSG00000106204",1669
"15858","ENSMUSG00000088668",103
"15859","ENSMUSG00000096882",104
"15860","ENSMUSG00000077171",128
"15861","ENSMUSG00000106559",340
"15862","ENSMUSG00000087768",100
"15863","ENSMUSG00000106240",305
"15864","ENSMUSG00000073174",883
"15865","ENSMUSG00000105036",499
"15866","ENSMUSG00000039987",6929
"15867","ENSMUSG00000082716",375
"15868","ENSMUSG00000045435",3176
"15869","ENSMUSG00000039968",12676
"15870","ENSMUSG00000101013",5410
"15871","ENSMUSG00000028771",3509
"15872","ENSMUSG00000106158",1333
"15873","ENSMUSG00000087813",119
"15874","ENSMUSG00000096269",374
"15875","ENSMUSG00000106116",1396
"15876","ENSMUSG00000106104",947
"15877","ENSMUSG00000039934",10425
"15878","ENSMUSG00000104920",252
"15879","ENSMUSG00000105275",352
"15880","ENSMUSG00000064280",4371
"15881","ENSMUSG00000039899",3788
"15882","ENSMUSG00000047221",3894
"15883","ENSMUSG00000048520",5439
"15884","ENSMUSG00000039883",3608
"15885","ENSMUSG00000106135",808
"15886","ENSMUSG00000106294",501
"15887","ENSMUSG00000038525",3407
"15888","ENSMUSG00000044968",3956
"15889","ENSMUSG00000081242",635
"15890","ENSMUSG00000029017",5141
"15891","ENSMUSG00000083006",283
"15892","ENSMUSG00000029014",5029
"15893","ENSMUSG00000028932",5031
"15894","ENSMUSG00000029015",3072
"15895","ENSMUSG00000042453",23738
"15896","ENSMUSG00000090008",285
"15897","ENSMUSG00000073152",1796
"15898","ENSMUSG00000090197",642
"15899","ENSMUSG00000105766",1893
"15900","ENSMUSG00000089910",372
"15901","ENSMUSG00000089793",382
"15902","ENSMUSG00000090226",892
"15903","ENSMUSG00000088578",114
"15904","ENSMUSG00000105106",3833
"15905","ENSMUSG00000065660",113
"15906","ENSMUSG00000105081",226
"15907","ENSMUSG00000029012",6166
"15908","ENSMUSG00000084235",489
"15909","ENSMUSG00000096346",107
"15910","ENSMUSG00000097207",7595
"15911","ENSMUSG00000105156",296
"15912","ENSMUSG00000081855",555
"15913","ENSMUSG00000092704",65
"15914","ENSMUSG00000106181",1159
"15915","ENSMUSG00000104913",1591
"15916","ENSMUSG00000105076",6639
"15917","ENSMUSG00000105029",93
"15918","ENSMUSG00000106379",3213
"15919","ENSMUSG00000094832",3073
"15920","ENSMUSG00000105543",4734
"15921","ENSMUSG00000060879",619
"15922","ENSMUSG00000104866",578
"15923","ENSMUSG00000098903",46
"15924","ENSMUSG00000105254",684
"15925","ENSMUSG00000105091",124
"15926","ENSMUSG00000073147",5142
"15927","ENSMUSG00000106269",690
"15928","ENSMUSG00000104765",625
"15929","ENSMUSG00000105042",781
"15930","ENSMUSG00000029004",10444
"15931","ENSMUSG00000088170",330
"15932","ENSMUSG00000062604",13901
"15933","ENSMUSG00000088359",93
"15934","ENSMUSG00000105565",808
"15935","ENSMUSG00000105987",4479
"15936","ENSMUSG00000096832",71
"15937","ENSMUSG00000057541",8289
"15938","ENSMUSG00000028999",7404
"15939","ENSMUSG00000104569",884
"15940","ENSMUSG00000086697",2515
"15941","ENSMUSG00000065329",155
"15942","ENSMUSG00000028998",1125
"15943","ENSMUSG00000097180",1594
"15944","ENSMUSG00000095205",71
"15945","ENSMUSG00000028995",10117
"15946","ENSMUSG00000105866",526
"15947","ENSMUSG00000106118",485
"15948","ENSMUSG00000028986",3959
"15949","ENSMUSG00000106133",349
"15950","ENSMUSG00000106665",2595
"15951","ENSMUSG00000048439",3768
"15952","ENSMUSG00000099891",398
"15953","ENSMUSG00000105141",639
"15954","ENSMUSG00000105713",1390
"15955","ENSMUSG00000081071",216
"15956","ENSMUSG00000038319",4845
"15957","ENSMUSG00000086729",271
"15958","ENSMUSG00000028978",4132
"15959","ENSMUSG00000086769",3759
"15960","ENSMUSG00000038295",3946
"15961","ENSMUSG00000028973",4739
"15962","ENSMUSG00000038276",2423
"15963","ENSMUSG00000028969",2168
"15964","ENSMUSG00000028962",8322
"15965","ENSMUSG00000028959",4372
"15966","ENSMUSG00000088696",101
"15967","ENSMUSG00000028958",1879
"15968","ENSMUSG00000105858",582
"15969","ENSMUSG00000104190",2102
"15970","ENSMUSG00000023353",5321
"15971","ENSMUSG00000067724",3475
"15972","ENSMUSG00000038204",2806
"15973","ENSMUSG00000038199",3374
"15974","ENSMUSG00000028953",2569
"15975","ENSMUSG00000067719",309
"15976","ENSMUSG00000038181",5588
"15977","ENSMUSG00000028949",5120
"15978","ENSMUSG00000076387",98
"15979","ENSMUSG00000038165",1448
"15980","ENSMUSG00000028954",4319
"15981","ENSMUSG00000097275",5831
"15982","ENSMUSG00000055235",5034
"15983","ENSMUSG00000038135",802
"15984","ENSMUSG00000028945",7721
"15985","ENSMUSG00000089475",245
"15986","ENSMUSG00000028944",6480
"15987","ENSMUSG00000087314",1432
"15988","ENSMUSG00000086446",991
"15989","ENSMUSG00000059631",865
"15990","ENSMUSG00000043833",2928
"15991","ENSMUSG00000105763",566
"15992","ENSMUSG00000077832",93
"15993","ENSMUSG00000028938",1627
"15994","ENSMUSG00000088842",283
"15995","ENSMUSG00000038072",6853
"15996","ENSMUSG00000054116",306
"15997","ENSMUSG00000038056",20291
"15998","ENSMUSG00000106457",4020
"15999","ENSMUSG00000092344",277
"16000","ENSMUSG00000092181",250
"16001","ENSMUSG00000092510",604
"16002","ENSMUSG00000097236",1028
"16003","ENSMUSG00000077387",171
"16004","ENSMUSG00000038044",1961
"16005","ENSMUSG00000101856",1454
"16006","ENSMUSG00000105744",274
"16007","ENSMUSG00000059244",1477
"16008","ENSMUSG00000106144",1467
"16009","ENSMUSG00000106241",2023
"16010","ENSMUSG00000028933",5216
"16011","ENSMUSG00000104549",361
"16012","ENSMUSG00000056367",2425
"16013","ENSMUSG00000105052",2975
"16014","ENSMUSG00000104824",2864
"16015","ENSMUSG00000095550",2421
"16016","ENSMUSG00000104651",1096
"16017","ENSMUSG00000106627",2975
"16018","ENSMUSG00000096045",2996
"16019","ENSMUSG00000091049",2026
"16020","ENSMUSG00000090671",1009
"16021","ENSMUSG00000067700",1972
"16022","ENSMUSG00000073119",2980
"16023","ENSMUSG00000073117",2995
"16024","ENSMUSG00000105422",938
"16025","ENSMUSG00000073116",2967
"16026","ENSMUSG00000051940",2995
"16027","ENSMUSG00000067698",2980
"16028","ENSMUSG00000059645",2995
"16029","ENSMUSG00000105786",1813
"16030","ENSMUSG00000029044",1725
"16031","ENSMUSG00000105491",112
"16032","ENSMUSG00000061576",12347
"16033","ENSMUSG00000104733",406
"16034","ENSMUSG00000080941",135
"16035","ENSMUSG00000081970",759
"16036","ENSMUSG00000105946",2914
"16037","ENSMUSG00000106537",2596
"16038","ENSMUSG00000048703",2651
"16039","ENSMUSG00000086505",427
"16040","ENSMUSG00000002221",10271
"16041","ENSMUSG00000105223",481
"16042","ENSMUSG00000105375",982
"16043","ENSMUSG00000039106",5376
"16044","ENSMUSG00000104882",421
"16045","ENSMUSG00000106390",690
"16046","ENSMUSG00000104777",1309
"16047","ENSMUSG00000097673",2886
"16048","ENSMUSG00000106030",4352
"16049","ENSMUSG00000045294",3093
"16050","ENSMUSG00000039095",3539
"16051","ENSMUSG00000106160",365
"16052","ENSMUSG00000044681",5864
"16053","ENSMUSG00000048271",12502
"16054","ENSMUSG00000002633",2847
"16055","ENSMUSG00000097726",3665
"16056","ENSMUSG00000097453",1134
"16057","ENSMUSG00000105775",999
"16058","ENSMUSG00000104587",1688
"16059","ENSMUSG00000029130",6761
"16060","ENSMUSG00000089975",842
"16061","ENSMUSG00000010721",5850
"16062","ENSMUSG00000105741",4296
"16063","ENSMUSG00000093302",67
"16064","ENSMUSG00000097561",3237
"16065","ENSMUSG00000001569",9232
"16066","ENSMUSG00000001566",2250
"16067","ENSMUSG00000093875",107
"16068","ENSMUSG00000078182",357
"16069","ENSMUSG00000039000",9544
"16070","ENSMUSG00000104648",292
"16071","ENSMUSG00000088150",329
"16072","ENSMUSG00000105032",379
"16073","ENSMUSG00000053121",300
"16074","ENSMUSG00000029131",6062
"16075","ENSMUSG00000106558",515
"16076","ENSMUSG00000105999",688
"16077","ENSMUSG00000106551",1220
"16078","ENSMUSG00000105437",2644
"16079","ENSMUSG00000105926",4001
"16080","ENSMUSG00000105439",466
"16081","ENSMUSG00000025746",2428
"16082","ENSMUSG00000025747",6089
"16083","ENSMUSG00000104667",2249
"16084","ENSMUSG00000086815",767
"16085","ENSMUSG00000044576",3865
"16086","ENSMUSG00000025745",8730
"16087","ENSMUSG00000059447",6595
"16088","ENSMUSG00000088113",78
"16089","ENSMUSG00000067642",3285
"16090","ENSMUSG00000075703",13135
"16091","ENSMUSG00000085099",367
"16092","ENSMUSG00000073102",2683
"16093","ENSMUSG00000106311",408
"16094","ENSMUSG00000062372",7904
"16095","ENSMUSG00000029182",1038
"16096","ENSMUSG00000053194",769
"16097","ENSMUSG00000088327",107
"16098","ENSMUSG00000106300",3211
"16099","ENSMUSG00000053214",6195
"16100","ENSMUSG00000049265",3976
"16101","ENSMUSG00000029175",8495
"16102","ENSMUSG00000093710",80
"16103","ENSMUSG00000029177",5860
"16104","ENSMUSG00000029168",7376
"16105","ENSMUSG00000106173",741
"16106","ENSMUSG00000029166",3459
"16107","ENSMUSG00000106229",2858
"16108","ENSMUSG00000087258",235
"16109","ENSMUSG00000038828",7580
"16110","ENSMUSG00000107086",2065
"16111","ENSMUSG00000029165",7053
"16112","ENSMUSG00000107201",2281
"16113","ENSMUSG00000038803",1272
"16114","ENSMUSG00000029163",4937
"16115","ENSMUSG00000029162",1797
"16116","ENSMUSG00000029161",2082
"16117","ENSMUSG00000006638",1758
"16118","ENSMUSG00000045302",7209
"16119","ENSMUSG00000006642",4116
"16120","ENSMUSG00000006641",3991
"16121","ENSMUSG00000013622",2082
"16122","ENSMUSG00000013629",8183
"16123","ENSMUSG00000029151",2834
"16124","ENSMUSG00000104299",2311
"16125","ENSMUSG00000053856",1635
"16126","ENSMUSG00000062077",1436
"16127","ENSMUSG00000107265",961
"16128","ENSMUSG00000038676",504
"16129","ENSMUSG00000107283",3214
"16130","ENSMUSG00000101678",3550
"16131","ENSMUSG00000106864",6564
"16132","ENSMUSG00000029145",2599
"16133","ENSMUSG00000029146",3091
"16134","ENSMUSG00000043059",2476
"16135","ENSMUSG00000029147",4861
"16136","ENSMUSG00000106717",3972
"16137","ENSMUSG00000055424",558
"16138","ENSMUSG00000029148",3559
"16139","ENSMUSG00000029149",1338
"16140","ENSMUSG00000038564",6617
"16141","ENSMUSG00000038552",3039
"16142","ENSMUSG00000059434",4335
"16143","ENSMUSG00000106935",448
"16144","ENSMUSG00000106866",628
"16145","ENSMUSG00000106950",1113
"16146","ENSMUSG00000062761",6886
"16147","ENSMUSG00000107120",1388
"16148","ENSMUSG00000029138",2737
"16149","ENSMUSG00000107142",1626
"16150","ENSMUSG00000064037",7846
"16151","ENSMUSG00000053134",6994
"16152","ENSMUSG00000029141",5380
"16153","ENSMUSG00000107352",6548
